business_id,year,turnover,turnover_change_pct,operating_profit,operating_margin_pct,solvency_ratio,balance_sheet_total,num_employees,ebitda_margin_pct,roi_pct,equity_total,net_income,quick_ratio,current_ratio
27041945,2023,1771000.0,-8.40,129000.0,9.00,0.88,659000,1,9.00,28.30,577000,161000.0,7.80,7.90
27041945,2022,1934000.0,5.70,98000.0,6.20,0.82,591000,1,6.20,24.70,487000,121000.0,5.70,5.70
27041945,2021,1830000.0,80.70,223000.0,15.20,0.78,577000,1,15.20,74.40,448000,279000.0,4.30,4.30
27041945,2020,1013000.0,-29.30,38000.0,6.40,0.89,303000,1,6.40,21.90,270000,65000.0,8.00,8.00
27041945,2019,1433000.0,22.90,85000.0,6.40,0.79,371000,1,6.40,32.70,293000,92000.0,4.00,4.00
29883257,2023,,,-2512000.0,,-3.05,4115000,4,,-21.90,-567000,-2519000.0,16.50,16.50
29883257,2022,,,-8233000.0,,-1.16,8673000,,,-142.40,1945000,-8204000.0,3.00,3.00
29883257,2021,,,-8242000.0,,-0.39,4616000,,,-162.80,3179000,-8232000.0,5.80,5.80
29883257,2020,,,-2902000.0,-9999.90,0.86,5153000,,-9999.90,-124.60,4421000,-2901000.0,7.00,7.00
29883257,2019,,,-15000.0,-42.90,-0.05,222000,,-42.90,-8.10,222000,-15000.0,,
27561334,2023,14541000.0,37.10,791000.0,7.60,0.32,7105000,64,10.30,27.70,2030000,1104000.0,1.30,1.20
27561334,2022,10606000.0,37.50,497000.0,7.20,0.18,7749000,54,7.30,21.50,1239000,784000.0,0.90,1.10
27561334,2021,7712000.0,116.10,-65000.0,1.00,0.12,6863000,34,1.40,2.80,741000,80000.0,1.40,1.10
27561334,2020,3568000.0,-43.80,-46000.0,1.50,0.20,3315000,28,5.10,2.10,801000,54000.0,0.90,2.00
27561334,2019,6345000.0,21.90,429000.0,9.80,0.18,3540000,27,13.30,26.10,637000,620000.0,1.30,2.20
28912132,2024,1901000.0,18.20,741000.0,47.90,0.69,1078344,16,47.90,116.30,743777,911000.0,3.20,3.20
28912132,2023,1608000.0,39.00,648000.0,50.30,0.71,926641,14,50.60,129.40,655712,808000.0,3.40,3.40
28912132,2022,1156000.0,59.70,439000.0,46.70,0.69,663913,12,47.70,139.50,455990,549000.0,3.20,3.20
28912132,2021,724000.0,99.70,199000.0,33.40,0.69,382856,9,35.30,118.70,239107,248000.0,3.40,2.50
28912132,2020,363000.0,242.80,62000.0,20.40,0.26,184200,7,24.60,66.30,41774,80000.0,2.60,1.90
32080105,2023,,,-4916000.0,-1065.40,0.87,8088000,30,-968.40,-50.50,7072000,-4954000.0,6.90,6.90
32080105,2022,,,-3372000.0,-1387.70,0.96,12487000,18,-1314.40,-46.30,11988000,-3372000.0,24.00,24.10
32080105,2021,,,-1190000.0,,0.93,2527000,7,,-73.50,2360000,-1190000.0,14.00,14.00
27825918,2024,6000.0,20.00,1000.0,16.70,1.00,11000,0,16.70,4.80,11000,1000.0,,
27825918,2023,5000.0,-80.00,-3000.0,-60.00,0.89,35000,1,0.00,-9.20,31000,-3000.0,5.00,7.00
27825918,2022,25000.0,400.00,-1000.0,-4.00,0.87,39000,1,8.00,-2.90,34000,-1000.0,4.50,6.70
27825918,2021,5000.0,-97.30,-33000.0,-38.30,0.90,39000,2,-34.60,-55.90,35000,-31000.0,4.80,7.80
27825918,2020,185000.0,11.40,50000.0,33.20,0.51,135000,2,34.80,119.20,69000,62000.0,1.80,2.00
26810407,2023,43000.0,-37.70,-1000.0,-2.30,0.88,25000,,-2.30,-3.90,22000,-1000.0,1.30,1.30
26810407,2022,69000.0,-43.40,-13000.0,-18.80,0.85,34000,,-18.80,-34.70,29000,-13000.0,2.00,2.30
26810407,2021,122000.0,-29.50,11000.0,11.50,0.86,49000,,12.30,32.90,42000,14000.0,3.60,3.60
26810407,2020,173000.0,2.40,8000.0,6.20,0.73,41000,,15.30,23.30,30000,11000.0,3.20,3.20
26810407,2019,169000.0,93.10,5000.0,4.00,0.45,49000,,9.10,15.00,22000,7000.0,1.70,1.60
33068175,2023,1000.0,,-424000.0,-648.50,0.72,519000,7,-647.00,-62.20,376000,-428000.0,16.80,16.80
27073162,2023,57000.0,-26.00,-12000.0,-21.30,1.00,5000,,-21.30,-89.70,5000,-13000.0,5.00,5.00
27073162,2022,77000.0,-17.20,11000.0,19.50,0.71,24000,,19.50,,17000,15000.0,2.80,2.80
27073162,2021,93000.0,66.10,-7000.0,-3.20,0.55,11000,,9.70,,6000,-3000.0,1.70,1.70
27073162,2020,56000.0,-66.90,-2000.0,-3.60,0.77,17000,,17.90,-6.60,13000,-2000.0,0.80,0.80
27073162,2019,169000.0,65.70,36000.0,18.90,0.22,68000,,25.40,87.70,23000,32000.0,1.00,1.00
27625297,2023,18000.0,-75.30,-13000.0,-14.00,0.68,22000,2,-10.80,-40.00,15000,-13000.0,1.70,1.70
27625297,2022,73000.0,-25.50,5000.0,4.30,0.65,43000,,25.00,12.10,28000,6000.0,2.10,2.10
27625297,2021,98000.0,-43.00,-22000.0,-14.40,0.35,68000,3,5.00,-24.80,23000,-20000.0,0.90,0.80
27625297,2020,172000.0,-53.30,28000.0,12.30,0.38,118000,,21.20,33.50,45000,36000.0,2.50,2.50
27625297,2019,368000.0,26.50,-24000.0,-4.90,0.12,145000,6,2.20,-12.80,17000,-18000.0,0.90,0.90
28490312,2023,144000.0,453.80,33000.0,27.10,0.91,43000,,27.10,139.30,39000,39000.0,8.80,11.00
28490312,2022,26000.0,-53.60,-14000.0,-42.30,0.35,17000,,-42.30,-52.20,6000,-11000.0,1.70,1.70
28490312,2021,56000.0,180.00,16000.0,35.70,0.46,44000,,35.70,117.60,20000,20000.0,1.80,1.80
28490312,2020,20000.0,100.00,1000.0,4.50,0.31,13000,1,4.50,28.60,4000,1000.0,1.30,1.30
28490312,2019,10000.0,-9.10,-3000.0,-18.80,0.25,8000,1,-18.80,-42.90,2000,-3000.0,1.50,1.50
27187768,2023,974000.0,-27.50,-187000.0,-17.00,-0.16,785000,5,2.40,-22.30,337000,-173000.0,1.00,0.80
27187768,2022,1344000.0,3.60,-63000.0,-15.40,0.05,1072000,8,10.20,-6.30,506000,-211000.0,1.90,1.40
27187768,2021,1297000.0,28.90,-167000.0,-8.10,0.11,1100000,9,7.20,-16.90,117000,-107000.0,1.00,0.90
27187768,2020,1006000.0,5.80,-126000.0,-11.00,0.27,1079000,9,2.60,-15.10,284000,-122000.0,1.30,1.10
27187768,2019,951000.0,125.40,-216000.0,-20.90,0.54,816000,11,-13.20,-28.70,410000,-215000.0,1.50,1.00
27528155,2023,1078000.0,27.70,-3327000.0,-308.30,0.54,2190000,14,-300.70,-126.30,1185000,-3324000.0,2.50,2.50
27528155,2022,844000.0,,-3218000.0,-378.10,0.73,4338000,12,-366.40,-102.00,3178000,-3191000.0,4.50,4.50
27528155,2021,,,-2216000.0,-493.10,-0.15,2864787,12,-471.50,-98.20,-435147,-2273000.0,0.70,0.70
27528155,2020,,,-1163000.0,,0.61,2110000,9,,-77.90,1282000,-1126000.0,6.80,6.80
27528155,2019,,,-495000.0,,-0.65,639000,6,,-67.70,132000,-479000.0,2.70,2.70
26985899,2022,,,43000.0,,0.96,1716000,0,,3.40,1642000,-22000.0,1.80,1.90
26985899,2021,,,54000.0,,0.96,1668000,0,,4.30,1599000,-7000.0,5.70,5.70
26985899,2020,,,45000.0,,0.95,1618000,0,,3.70,1544000,-22000.0,8.70,8.50
26985899,2019,,,60000.0,,0.95,1429000,0,,4.50,1356000,-15000.0,5.50,5.50
26985899,2018,4000.0,-90.00,55000.0,-400.00,0.95,1366000,0,-400.00,4.30,1297000,-16000.0,4.20,4.20
32930448,2023,1484000.0,7.50,14000.0,0.90,0.16,1025000,5,4.70,4.70,118000,14000.0,1.30,1.00
32930448,2022,805000.0,,113000.0,17.50,0.30,813000,1,21.50,91.20,113000,141000.0,2.80,1.10
28260832,2023,28000.0,-65.90,-16000.0,-8.90,-0.45,86000,2,-8.10,-15.40,11000,-11000.0,1.10,1.10
28260832,2022,82000.0,310.00,67000.0,17.70,-0.68,34000,2,18.80,,27000,17000.0,4.30,4.30
28260832,2021,20000.0,17.60,10000.0,45.50,-7.58,12000,1,50.00,9.90,9000,10000.0,0.10,0.10
28260832,2020,17000.0,13.30,2000.0,7.40,-100.00,1000,1,7.40,2.80,2000,2000.0,0.00,0.00
28260832,2019,15000.0,578.70,-39000.0,-130.00,-12.75,15000,1,-120.00,-37.10,-2000,-39000.0,0.10,0.10
26928958,2023,445000.0,-6.70,-3404000.0,-1145.10,0.20,28737000,21,-956.00,-8.80,8732000,-5382000.0,0.20,0.20
26928958,2022,477000.0,-92.60,-5296000.0,-874.70,0.26,34793000,23,-700.00,-17.90,12136000,-4706000.0,0.10,0.10
26928958,2021,6404000.0,3.30,-2750000.0,-47.00,0.67,21695000,110,-36.60,-17.10,14427000,-3029000.0,0.40,0.40
26928958,2020,6199000.0,-14.40,-1785000.0,-29.20,0.26,11778000,113,-26.70,-17.40,7492000,-1836000.0,0.50,0.50
26928958,2019,7239000.0,37.40,-1947000.0,-27.30,0.45,10927000,130,-25.60,-23.10,7103000,-1978000.0,1.70,1.60
30018906,2023,40000.0,110.50,-116000.0,-121.70,0.81,358007,5,-45.70,,290108,-112000.0,1.50,1.50
30018906,2022,19000.0,70.50,-244000.0,-1268.40,0.66,241000,5,-1047.40,-140.90,159000,-241000.0,0.50,0.50
30018906,2021,13000.0,163.10,-201000.0,-1515.40,0.01,158000,6,-1515.40,-112.60,2000,-197000.0,0.20,0.20
30018906,2020,6000.0,,-80000.0,-115.20,0.48,177000,3,-115.20,-32.10,85000,-76000.0,6.10,6.10
29499298,2023,557000.0,2.20,379000.0,86.70,0.64,808000,1,86.70,74.80,519000,483000.0,1.40,1.40
29499298,2022,545000.0,9999.90,397000.0,90.50,0.70,679000,1,90.50,86.00,478000,493000.0,1.80,1.80
29499298,2021,1000.0,-100.00,-29000.0,-2282.40,0.14,563699,1,-2282.40,-2.90,80738,-22000.0,0.40,0.40
29499298,2020,4625000.0,6956.90,3173000.0,85.70,0.52,1737000,1,85.70,751.60,910000,3962000.0,1.70,1.70
29499298,2019,71000.0,,-76000.0,-61.20,-1.62,45000,,-61.20,-65.90,-43000,-74000.0,0.90,0.90
30121997,2023,10000.0,66.70,-364000.0,-3520.00,0.53,824000,5,-3460.00,,436000,-352000.0,8.50,8.50
30121997,2022,6000.0,-33.30,-111000.0,-194.60,0.13,676000,3,-123.20,,85000,-109000.0,13.40,13.40
30121997,2021,9000.0,,-20000.0,-200.00,0.76,244000,0,-22.20,,186000,-18000.0,4.40,4.40
30121997,2020,,,-11000.0,,0.15,59000,,,-7.90,9000,-7000.0,,
33212026,2023,,,0.0,14.30,0.00,17000,,42.90,11.10,0,1000.0,0.60,0.60
33212026,2022,,,-1000.0,,0.00,1000,,,-600.00,0,-1000.0,1.00,1.00
28976734,2024,3000.0,-95.30,-13000.0,-433.30,0.96,51000,1,-266.70,-22.80,49000,-13000.0,40.00,40.00
28976734,2023,64000.0,-45.80,-9000.0,-14.10,0.98,64000,1,-6.30,-12.90,63000,-9000.0,48.00,24.00
28976734,2022,118000.0,-21.90,-27000.0,-22.90,0.80,89000,3,-18.60,-29.50,71000,-27000.0,4.00,3.80
28976734,2021,151000.0,-12.70,5000.0,2.30,0.86,114000,2,2.30,4.50,98000,5000.0,5.10,5.40
28976734,2020,173000.0,311.90,11000.0,4.30,0.66,140000,2,23.30,11.00,93000,11000.0,3.00,3.00
32640491,2023,49000.0,472.20,-30000.0,-61.20,0.82,27000,1,-61.20,-81.10,22000,-30000.0,4.50,4.50
32640491,2022,8000.0,,-75000.0,-949.90,0.80,64694,0,-949.90,-156.50,51950,-75000.0,5.10,5.10
32328924,2024,,,-1251000.0,,0.92,1670000,7,,-57.30,1531000,-1310000.0,11.90,11.90
32328924,2023,,,-983000.0,,0.97,2880000,7,,-29.90,2781000,-1037000.0,29.00,29.00
32328924,2022,,,-736000.0,,0.98,3829000,5,,-14.60,3764000,-710000.0,58.80,58.80
31306459,2024,521000.0,42.30,-96000.0,-13.10,-0.68,98000,3,-9.70,-65.30,-67000,-77000.0,0.30,0.30
31306459,2023,366000.0,136.10,-67000.0,-15.30,-0.56,140000,3,-9.70,-65.20,-78000,-60000.0,0.50,0.50
31306459,2022,155000.0,375.90,6000.0,5.80,-0.23,48000,3,10.30,16.20,-11000,9000.0,1.00,1.00
31306459,2021,38000.0,,-17000.0,-39.50,-0.34,50000,3,-18.40,-23.80,-17000,-15000.0,1.10,1.10
31591931,2023,103000.0,1187.50,-41000.0,-34.70,0.42,86000,1,-27.10,-40.20,36000,-41000.0,0.80,0.80
31591931,2022,8000.0,-69.20,-90000.0,-157.10,0.58,118000,1,-126.80,-65.00,68000,-88000.0,,
31591931,2021,33000.0,,8000.0,13.50,0.65,165106,1,13.50,5.10,107508,10000.0,9.00,9.00
26939657,2024,107000.0,-1.80,-41000.0,-37.40,0.96,232000,1,16.80,-16.20,223000,-40000.0,7.20,7.20
26939657,2023,109000.0,-43.50,-68000.0,-61.50,0.95,281000,1,-8.30,-20.40,267000,-67000.0,5.60,5.60
26939657,2022,193000.0,-9.40,149000.0,25.90,0.86,393000,1,57.00,35.70,336000,50000.0,3.10,3.10
26939657,2021,213000.0,-30.90,19000.0,10.10,0.65,516931,1,37.20,4.40,334292,22000.0,4.00,4.00
26939657,2020,308000.0,-8.60,92000.0,33.10,0.59,522638,1,52.00,20.80,307497,102000.0,1.80,1.80
32436861,2023,108000.0,11.60,-30000.0,-27.00,0.58,91489,1,-27.00,-42.40,53311,-29000.0,2.40,2.40
32436861,2022,97000.0,,-46000.0,-46.70,0.83,101279,1,-46.70,-53.90,83684,-45000.0,5.80,5.80
32436861,2021,0.0,,0.0,,0.00,0,1,,,0,0.0,,
33417961,2023,,,-325000.0,,-0.45,725000,4,,-32.40,625000,-294000.0,9.90,9.90
30906858,2023,2003000.0,30.00,-1777000.0,-56.50,-0.97,927000,11,-53.10,-57.20,-904000,-1173000.0,0.10,0.20
30906858,2022,1541000.0,33.90,-1377000.0,-82.00,-1.91,930000,11,-79.10,-54.10,229000,-1305000.0,0.40,1.00
30906858,2021,1151000.0,591.70,-1752000.0,-94.10,-0.64,1608000,9,-88.40,-60.60,975042,-1122000.0,5.10,5.80
30906858,2020,208000.0,,-727000.0,-268.70,0.60,1211000,5,-262.70,,723000,-720000.0,7.10,7.60
29661961,2023,164000.0,-35.70,-284000.0,-40.90,0.04,1419000,10,-7.70,-40.50,28000,-266000.0,2.00,0.50
29661961,2022,255000.0,45.70,-517000.0,-174.80,0.37,847000,6,-121.80,-86.50,312000,-514000.0,1.50,1.60
29661961,2021,175000.0,600.00,-290000.0,-142.40,0.55,655000,5,-100.00,-48.90,295000,-289000.0,2.20,0.90
29661961,2020,25000.0,,-244000.0,-336.10,0.76,771000,,-295.80,-57.70,585000,-242000.0,8.60,8.80
29661961,2019,,,-30000.0,-38.50,0.90,160000,2,-37.20,-24.20,123000,-30000.0,10.40,3.80
28189706,2022,951000.0,-12.40,65000.0,8.50,0.64,1181000,9,8.50,9.20,755000,89000.0,2.40,2.40
28189706,2021,1085000.0,-7.80,92000.0,10.70,0.70,1017000,8,10.70,14.40,690000,116000.0,5.40,4.70
28189706,2020,1177000.0,50.90,419000.0,44.30,0.71,841000,5,44.30,117.40,598000,553000.0,5.00,5.00
28189706,2019,780000.0,79.30,108000.0,18.90,0.62,289000,,18.90,65.50,178000,150000.0,3.10,3.00
28189706,2018,435000.0,51.00,37000.0,11.10,0.33,211000,,11.10,,70000,52000.0,1.80,1.80
32976446,2023,13000.0,,-46000.0,-353.80,-0.53,86000,2,-353.80,-24.30,79000,-46000.0,12.30,12.30
29301878,2023,870000.0,26.10,-337000.0,-37.60,-0.33,491000,11,-27.80,-86.30,-160000,-327000.0,0.50,0.50
29301878,2022,690000.0,10.90,-90000.0,-10.70,0.15,352000,11,-10.20,-44.30,62000,-82000.0,1.60,1.60
29301878,2021,622000.0,40.10,-51000.0,-7.40,-0.19,188000,10,-6.80,-31.60,-28000,-46000.0,1.20,1.20
29301878,2020,444000.0,123.00,-43000.0,-8.60,-0.01,197000,9,-7.70,-47.50,6000,-38000.0,1.40,1.40
29301878,2019,282000.0,,7000.0,3.20,0.16,63000,4,3.20,21.20,10000,9000.0,1.20,1.20
30946681,2023,290000.0,-66.40,-727000.0,-183.10,0.07,1149000,10,-99.70,-53.10,149000,-628000.0,0.40,0.40
30946681,2022,863000.0,168.80,-23000.0,0.50,-0.62,1042000,9,25.50,0.30,21000,4000.0,0.50,0.50
30946681,2021,321000.0,253.30,-323000.0,-93.10,-0.70,891000,8,-50.20,-21.90,29000,-299000.0,0.70,0.70
30946681,2020,106000.0,,-461000.0,-382.80,-0.30,984000,7,-293.10,-30.50,75000,-444000.0,1.20,1.20
29411671,2023,1259000.0,101.40,-521000.0,-29.30,0.20,1913000,11,-5.70,-28.90,530000,-439000.0,0.90,0.90
29411671,2022,625000.0,115.50,-739000.0,-76.50,0.46,1960000,14,-44.70,-41.90,886000,-736000.0,1.60,1.50
29411671,2021,290000.0,14.20,-1315000.0,-255.00,0.47,1863000,20,-208.60,-73.80,867000,-1303000.0,1.30,1.20
29411671,2020,254000.0,160.20,-920000.0,-268.00,0.58,2063000,11,-249.00,-76.50,1181000,-903000.0,3.30,3.10
29411671,2019,122000.0,,-59000.0,-39.10,0.36,581000,4,-39.10,-9.00,207000,-59000.0,3.50,3.50
27899095,2023,2516000.0,-17.50,-5453000.0,-216.00,0.46,5785000,26,-211.60,-255.80,2635000,-5435000.0,1.10,1.10
27899095,2022,3051000.0,8.50,-2443000.0,-73.20,0.14,3529000,24,-72.60,-102.10,478000,-2415000.0,0.40,0.40
27899095,2021,2812000.0,131.80,-479000.0,-15.50,0.74,4144000,17,-15.30,-22.50,2898000,-474000.0,5.10,3.50
27899095,2020,1213000.0,334.80,-560000.0,-43.20,0.54,869000,10,-42.90,-67.30,409000,-559000.0,2.20,1.50
27899095,2019,279000.0,506.50,-442000.0,-158.10,0.84,1160000,5,-156.30,-53.00,969000,-441000.0,17.00,16.80
28744255,2024,64000.0,23.10,-726000.0,-854.40,-1.08,1092000,6,-510.30,-30.60,207000,-581000.0,0.50,0.50
28744255,2023,52000.0,62.50,-789000.0,-1136.10,-0.33,1361000,7,-857.40,-58.90,807000,-693000.0,2.70,2.70
28744255,2022,32000.0,,-276000.0,-853.10,0.42,795000,7,-528.10,-38.60,333000,-273000.0,1.50,1.50
28744255,2021,12000.0,200.00,-256000.0,-2116.70,-0.08,480000,7,-1533.30,-66.50,-41000,-254000.0,0.20,0.20
28744255,2020,4000.0,,-120000.0,-2975.00,0.05,354000,6,-2275.00,-47.40,16000,-119000.0,0.20,0.20
32567757,2024,4000.0,300.00,2000.0,50.00,-1.00,4000,0,50.00,25.00,-4000,2000.0,0.50,0.50
32567757,2023,1000.0,,-5000.0,-500.00,-3.00,2000,,-500.00,-100.00,-6000,-5000.0,0.30,0.30
32567757,2022,,,-3000.0,,-1.00,1000,4,,-128.60,-1000,-3000.0,0.50,0.50
28995759,2023,175000.0,65.10,-1556000.0,-489.10,-7.91,593000,10,-395.80,-36.90,-942000,-1531000.0,0.10,0.20
28995759,2022,106000.0,-32.50,-1651000.0,-1022.80,-3.46,854000,13,-836.10,-56.80,-516000,-1616000.0,0.20,0.40
28995759,2021,157000.0,29.80,-1741000.0,-1103.20,-1.23,1063000,14,-928.00,-118.20,-169000,-1732000.0,0.40,0.60
28995759,2020,121000.0,,-1223000.0,-616.80,0.44,1000000,9,-510.70,-159.10,438000,-1215000.0,1.30,1.50
28995759,2019,,,-501000.0,-410.70,0.20,817000,7,-315.70,-91.90,161000,-497000.0,0.70,0.70
29020072,2023,36000.0,170.00,-782000.0,-101.10,0.55,2570000,19,-23.70,,1409000,-755000.0,1.60,1.60
29020072,2022,20000.0,,-459000.0,-170.80,0.45,1829000,,-50.60,-21.50,793000,-432000.0,6.60,4.50
29020072,2021,,,-324000.0,-4514.30,0.22,1072000,6,-2285.70,-43.30,260000,-316000.0,6.60,6.70
29020072,2020,,,-202000.0,,0.33,455000,5,,-76.30,178000,-200000.0,4.50,4.70
29020072,2019,,,-1000.0,-1.80,0.02,85000,2,-1.80,0.00,30000,-1000.0,9.00,9.00
27587331,2023,1786000.0,10.50,107000.0,8.10,0.08,2718000,20,24.50,8.30,193000,146000.0,0.50,0.30
27587331,2022,1617000.0,31.90,34000.0,3.60,0.05,2542000,19,16.50,4.30,86000,59000.0,0.90,0.40
27587331,2021,1226000.0,53.30,-431000.0,-27.00,0.04,2049000,18,11.50,-32.10,52000,-405000.0,1.40,0.70
27587331,2020,800000.0,16.10,-244000.0,-18.40,0.07,1832000,14,23.10,-18.00,99000,-214000.0,1.70,0.90
27587331,2019,689000.0,96.30,-295000.0,-38.40,0.05,1580000,9,11.70,-33.00,67000,-272000.0,1.30,0.80
31071346,2023,405000.0,43.10,4000.0,2.00,0.04,691000,10,2.80,4.70,72000,11000.0,0.90,0.50
31071346,2022,283000.0,50.20,11000.0,4.30,0.04,582000,6,4.30,19.30,68000,18000.0,1.50,1.10
31071346,2021,188000.0,,8000.0,4.60,0.04,158583,3,4.60,23.30,56062,15000.0,1.50,1.50
31071346,2020,,,-5000.0,,-0.04,50000,0,,-6.00,48000,-2000.0,25.00,25.00
26880544,2023,1025000.0,-24.70,-233000.0,-27.80,-1.88,174000,6,-27.80,-51.50,-327000,-285000.0,1.00,1.00
26880544,2022,1361000.0,-14.50,-1369000.0,-100.40,-0.47,441000,6,-84.90,-129.10,-206000,-1367000.0,1.40,1.40
26880544,2021,1592000.0,14.60,-2147000.0,-134.50,0.63,1844000,13,-106.80,-131.40,1164000,-2141000.0,5.20,5.20
26880544,2020,1389000.0,74.70,-2239000.0,-128.60,0.72,1938000,14,-107.80,-208.60,1385000,-2227000.0,3.60,3.60
26880544,2019,795000.0,61.90,-1053000.0,-99.90,-0.23,594000,9,-84.30,-129.40,-139000,-1044000.0,0.50,0.50
28345131,2022,848000.0,37.90,-398000.0,-38.40,-11.32,172000,5,-37.20,-22.70,-1030000,-331000.0,0.20,0.20
28345131,2021,615000.0,89.80,-414000.0,-43.00,-6.31,243000,4,-40.40,-24.20,-632000,-299000.0,0.30,0.30
28345131,2020,324000.0,27.60,-493000.0,-113.20,-3.86,286000,5,-109.90,-57.10,-762000,-411000.0,0.20,0.20
28345131,2019,254000.0,234.20,-422000.0,-160.20,-3.35,192000,7,-157.10,-118.30,-282000,-407000.0,0.40,0.40
28345131,2018,76000.0,130.30,-194000.0,-248.70,-4.07,54000,2,-248.70,-162.90,-92000,-189000.0,0.70,0.70
29543527,2023,8200000.0,44.00,34000.0,8.80,-1.32,3939000,13,14.40,9.00,2806000,727000.0,2.50,2.50
29543527,2022,5695000.0,168.90,265000.0,11.40,-1.57,3334000,9,17.40,9.20,2772000,649000.0,4.00,4.00
29543527,2021,2118000.0,79.30,-1669000.0,-65.40,-3.96,1388000,9,-49.80,-27.20,437000,-1385000.0,0.50,0.50
29543527,2020,1181000.0,571.00,-1655000.0,-124.40,-4.37,875000,3,-105.70,-43.30,275653,-1469000.0,0.10,0.10
29543527,2019,176000.0,,-2076000.0,-1148.30,-2.84,729000,3,-1119.90,-76.70,489000,-2021000.0,0.20,0.20
29568919,2024,155000.0,17.40,46000.0,37.40,0.88,73000,1,37.40,101.80,64000,58000.0,7.40,7.40
29568919,2023,132000.0,38.90,56000.0,44.70,0.83,53000,1,44.70,145.70,44000,59000.0,5.90,5.90
29568919,2022,95000.0,50.80,-28000.0,-28.10,0.06,48000,3,-28.10,-93.10,3000,-27000.0,3.10,3.10
29568919,2021,63000.0,-14.90,-20000.0,-21.50,0.61,38000,3,-21.50,-59.70,23000,-20000.0,2.40,2.40
29568919,2020,74000.0,43.20,8000.0,10.60,0.71,61000,3,10.60,31.70,43000,10000.0,3.20,3.20
27659868,2023,13598000.0,-7.50,-4509000.0,-33.10,0.12,7419625,39,-27.90,-110.00,863541,-4505000.0,0.90,1.20
27659868,2022,14701000.0,7.20,-5060000.0,-34.40,0.49,8986000,44,-32.20,-80.00,4373000,-5053000.0,1.50,1.80
27659868,2021,13716000.0,21.10,-2366000.0,-17.00,0.74,9193000,26,-15.60,-52.60,6826263,-2334000.0,4.20,4.70
27659868,2020,12269000.0,218.30,-1728000.0,-13.70,0.10,2718000,14,-13.50,-194.20,276000,-1694000.0,1.00,1.40
27659868,2019,3558000.0,179.90,-770000.0,-21.40,0.00,934000,8,-21.10,-337.30,4000,-760000.0,0.70,1.20
30026201,2024,31000.0,-97.10,2000.0,16.10,-0.65,782000,,16.10,0.80,4000,5000.0,1.00,1.00
30026201,2023,1087000.0,103.20,-3000.0,0.10,-0.64,796000,,0.10,-0.20,1000,1000.0,0.90,0.90
30026201,2022,535000.0,2129.20,-150000.0,-26.50,-3.46,565000,,-9.70,-26.30,4000,-142000.0,3.60,0.90
30026201,2021,24000.0,,-272000.0,-1133.30,-3.15,129000,,-1037.50,-85.40,1000,-272000.0,0.20,0.20
30026201,2020,,,-81000.0,,-0.68,115000,,,-42.40,1000,-81000.0,0.10,0.10
27861214,2023,1131000.0,75.10,-3006000.0,-252.70,-0.16,2274000,14,-238.60,-170.40,630000,-2984000.0,1.80,1.80
27861214,2022,646000.0,213.60,-2371000.0,-330.80,0.50,1686000,12,-311.00,-211.10,834000,-2355000.0,1.20,1.20
27861214,2021,206000.0,930.00,-443000.0,-208.70,0.53,1058000,,-165.50,-64.60,588000,-430000.0,1.40,1.40
27861214,2020,20000.0,81.80,-138000.0,-528.00,0.13,469000,,-332.00,-40.10,92000,-132000.0,0.30,0.30
27861214,2019,11000.0,,-32000.0,-245.50,0.50,276000,3,-190.90,-17.10,168000,-27000.0,0.20,0.20
31685276,2024,23000.0,,10000.0,43.50,-4.06,16000,0,43.50,13.00,-65000,10000.0,0.20,0.20
31685276,2023,,,-21000.0,-1050.00,-75.00,1000,0,-1050.00,-33.10,-75000,-21000.0,0.00,0.00
31685276,2022,,,-54000.0,,-18.00,3000,1,,-69.20,-54000,-54000.0,0.10,0.10
32352414,2023,109000.0,419.00,-960000.0,-269.80,0.79,3028000,18,-227.40,-57.00,2399000,-955000.0,4.50,4.50
32352414,2022,28000.0,,-528000.0,-1753.30,0.56,796000,11,-1650.00,-59.10,447000,-526000.0,1.30,1.30
28282417,2023,606000.0,139.50,-123000.0,-17.20,0.59,1483000,11,-8.70,-10.60,651000,-104000.0,1.80,0.80
28282417,2022,253000.0,91.70,-107000.0,-22.20,0.65,1336000,7,-10.00,-13.20,775000,-95000.0,3.90,2.50
28282417,2021,132000.0,633.30,-7000.0,-2.70,0.33,396000,2,3.50,-2.70,132000,-6000.0,4.20,4.10
28282417,2020,18000.0,,10000.0,63.20,0.97,143000,,78.90,14.70,139000,12000.0,24.20,24.20
28282417,2019,,,-6000.0,,1.00,23000,,,-32.40,24000,-6000.0,-7.00,-7.00
26946646,2023,1862000.0,38.50,-2706000.0,-142.90,0.24,4575000,38,-95.20,-62.30,1005000,-2663000.0,3.70,2.30
26946646,2022,1344000.0,53.40,-3632000.0,-246.60,0.70,5539000,43,-195.10,-120.10,3711000,-3425000.0,4.40,3.50
26946646,2021,876000.0,42.50,-627000.0,-55.80,-0.09,1782000,22,-14.80,-50.10,99000,-557000.0,0.10,0.10
26946646,2020,922000.0,66.10,-138000.0,-8.50,0.39,1137000,10,21.50,-9.40,695000,-120000.0,1.40,1.40
26946646,2019,370000.0,68.20,5000.0,4.50,0.03,821000,4,56.40,2.90,272000,17000.0,0.70,0.70
30206747,2023,514000.0,-14.00,-110000.0,-19.50,0.34,247000,3,-16.90,-32.30,119000,-100000.0,0.40,2.60
